phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D015179,species,75658,Campylobacter lanienae,Bacteria,2,0.000677662,0.000677662,0.000540326
D015179,species,76726,Pseudonocardia hydrocarbonoxydans,Bacteria,2,0.007175214,0.007175214,0.010087566
D015179,species,77097,Halomonas aquamarina,Bacteria,2,0.00118821,0.00118821,0.001461265
D015179,species,77635,Bifidobacterium subtile,Bacteria,2,0.000795891,0.000795891,0.001035981
D015179,species,78580,Mycoplasma alvi,Bacteria,2,0.000345886,0.000345886,0.000459298
D015179,species,80816,Haliangium ochraceum,Bacteria,2,0.00223966,0.00223966,0.000176565
D015179,species,81034,Hyphomonas rosenbergii,Bacteria,2,0.00265773,0.00265773,0.001297767
D015179,species,81412,Aminomonas paucivorans,Bacteria,2,0.003258255,0.003258255,0.000851364
D015179,species,81479,Rhodoferax antarcticus,Bacteria,2,0.002782945,0.002782945,9.14E-05
D015179,species,81947,Vagococcus lutrae,Bacteria,2,0.00058246,0.00058246,0.000211603
D015179,species,82560,Thiolamprovum pedioforme,Bacteria,2,0.00290587,0.00290587,1.45E-05
D015179,species,83552,Parachlamydia acanthamoebae,Bacteria,2,0.000652152,0.000652152,0.00039974
D015179,species,83554,Chlamydia psittaci,Bacteria,2,0.000566133,0.000566133,0.000785704
D015179,species,84029,Clostridium roseum,Bacteria,2,0.000254554,0.000254554,0.000345065
D015179,species,84136,Gemella bergeri,Bacteria,2,0.278195,0.278195,0.392055355
D015179,species,84378,Brachyspira murdochii,Bacteria,2,0.038708341,0.038708341,0.054442781
D015179,species,84379,Brachyspira alvinipulli,Bacteria,2,0.26519172,0.26519172,0.372876186
D015179,species,86182,Curvibacter lanceolatus,Bacteria,2,0.007258785,0.007258785,0.002739989
D015179,species,86957,Selenomonas lacticifex,Bacteria,2,0.00048841,0.00048841,0.000616067
D015179,species,88373,Agromyces luteolus,Bacteria,2,0.190563295,0.190563295,0.266725918
D015179,species,90733,Desulfobacterium indolicum,Bacteria,2,0.000700338,0.000700338,0.000975498
D015179,species,90736,Moritella marina,Bacteria,2,0.00209119,0.00209119,0.000561429
D015179,species,90745,Paracoccus sp. MBIC4020,Bacteria,2,0.002569445,0.002569445,0.001125254
D015179,species,91464,Synechococcus sp. PCC 7335,Bacteria,2,0.001064755,0.001064755,0.001461002
D015179,species,92945,Ketogulonicigenium vulgare,Bacteria,2,0.000895124,0.000895124,0.000827663
D015179,species,93222,Pandoraea sputorum,Bacteria,2,0.004581485,0.004581485,0.001046285
D015179,species,93466,Fervidobacterium pennivorans,Bacteria,2,0.000282362,0.000282362,0.000100241
D015179,species,95486,Burkholderia cenocepacia,Bacteria,2,0.00163618,0.00163618,7.87E-05
D015179,species,99653,Rhodococcus koreensis,Bacteria,2,0.108953735,0.108953735,0.144431177
D015179,species,99907,Alkalibacterium olivapovliticus,Bacteria,2,0.001250405,0.001250405,0.001723551
D015179,species,102109,Desulfovibrio inopinatus,Bacteria,2,0.00260671,0.00260671,0.001372268
D015179,species,102116,Stanieria cyanosphaera,Bacteria,2,0.000288951,0.000288951,0.000189521
D015179,species,103816,Rhodococcus pyridinivorans,Bacteria,2,0.008879407,0.008879407,0.012527518
D015179,species,103817,Janibacter terrae,Bacteria,2,0.00332274,0.00332274,0.000359649
D015179,species,104336,Microbacterium foliorum,Bacteria,2,0.001259478,0.001259478,0.001766242
D015179,species,105560,Methylibium petroleiphilum,Bacteria,2,0.001459491,0.001459491,0.00122584
D015179,species,108015,Bradyrhizobium yuanmingense,Bacteria,2,0.00246089,0.00246089,0.000746606
D015179,species,111611,Geitlerinema sp. PCC 9228,Bacteria,2,0.00275566,0.00275566,0.001218713
D015179,species,114186,Candidatus Carsonella ruddii,Bacteria,2,8.27E-05,8.27E-05,0.000102094
D015179,species,114615,Bradyrhizobium sp. ORS 278,Bacteria,2,0.00744369,0.00744369,0.005607795
D015179,species,116089,Lactobacillus psittaci,Bacteria,2,0.00285654,0.00285654,0.00159973
D015179,species,118000,Denitrovibrio acetiphilus,Bacteria,2,0.025793732,0.025793732,0.036198448
D015179,species,118675,Chroococcidiopsis sp. PCC 6712,Bacteria,2,0.002929205,0.002929205,0.000186796
D015179,species,118999,Methylobacterium sp. LMG 19419,Bacteria,2,0.0302966,0.0302966,0.004815539
D015179,species,119000,Halomonas muralis,Bacteria,2,0.218910034,0.218910034,0.308478114
D015179,species,121039,Ferrimicrobium acidiphilum,Bacteria,2,0.001176733,0.001176733,0.001649223
D015179,species,121290,Hyphomicrobium sulfonivorans,Bacteria,2,0.003181055,0.003181055,0.000310413
D015179,species,121428,Sphingobium xenophagum,Bacteria,2,0.000985667,0.000985667,0.001114546
D015179,species,124798,Microbacterium phyllosphaerae,Bacteria,2,0.001847295,0.001847295,0.00010398
D015179,species,125614,Thiothrix disciformis,Bacteria,2,0.048978341,0.048978341,0.068966754
D015179,species,128802,Albibacter methylovorans,Bacteria,2,0.00410777,0.00410777,0.00069346
D015179,species,129921,Amycolatopsis keratiniphila,Bacteria,2,0.206746355,0.206746355,0.290797162
D015179,species,131081,Corynebacterium capitovis,Bacteria,2,0.007697935,0.007697935,0.008378034
D015179,species,132925,Clostridium bowmanii,Bacteria,2,0.002108733,0.002108733,0.002133606
D015179,species,133539,Nitrosococcus halophilus,Bacteria,2,0.000303304,0.000303304,0.000129857
D015179,species,133924,Leisingera methylohalidivorans,Bacteria,2,0.000866854,0.000866854,0.000568565
D015179,species,134287,secondary endosymbiont of Heteropsylla cubana,Bacteria,2,0.000331191,0.000331191,0.000188976
D015179,species,135079,Selenomonas dianae,Bacteria,2,0.001919105,0.001919105,0.000213652
D015179,species,135579,Aminomonas aminovorus,Bacteria,2,0.00271052,0.00271052,0.001545
D015179,species,136609,Leuconostoc kimchii,Bacteria,2,0.000176252,0.000176252,3.01E-05
D015179,species,138336,Blastococcus saxobsidens,Bacteria,2,0.000521744,0.000521744,0.000458459
D015179,species,139808,Shimazuella kribbensis,Bacteria,2,0.002207598,0.002207598,0.002086689
D015179,species,146817,Dendrosporobacter quercicolus,Bacteria,2,0.001525028,0.001525028,0.000855008
D015179,species,147047,Desulfovibrio mexicanus,Bacteria,2,0.001467506,0.001467506,0.001985788
D015179,species,147268,Thioalkalimicrobium cyclicum,Bacteria,2,0.001838341,0.001838341,0.002001648
D015179,species,150026,Leifsonia shinshuensis,Bacteria,2,0.00990903,0.00990903,0.006466591
D015179,species,150336,Clostridium thiosulfatireducens,Bacteria,2,0.021199878,0.021199878,0.029966226
D015179,species,152335,Lactobacillus suebicus,Bacteria,2,0.002036088,0.002036088,0.002760025
D015179,species,155322,Bacillus toyonensis,Bacteria,2,0.000514785,0.000514785,0.000169222
D015179,species,156892,Actinomyces marimammalium,Bacteria,2,0.001821281,0.001821281,0.002441313
D015179,species,156981,Cellulomonas hominis,Bacteria,2,0.00364815,0.00364815,0.001956635
D015179,species,156994,Reichenbachiella agariperforans,Bacteria,2,0.002031716,0.002031716,0.002157176
D015179,species,157733,Anaerobacillus macyae,Bacteria,2,0.002389175,0.002389175,0.001946601
D015179,species,157842,Desulfofaba hansenii,Bacteria,2,0.001142494,0.001142494,0.000888107
D015179,species,158080,Chromohalobacter salexigens,Bacteria,2,0.000176252,0.000176252,3.01E-05
D015179,species,163003,Thermococcus cleftensis,Archaea,2,0.00551378,0.00551378,0.004165495
D015179,species,163164,Wolbachia endosymbiont of Drosophila melanogaster,Bacteria,2,0.000116297,0.000116297,0.00013461
D015179,species,165814,Agromyces aurantiacus,Bacteria,2,0.001847295,0.001847295,0.00010398
D015179,species,168275,Psychromonas arctica,Bacteria,2,0.000270345,0.000270345,0.000337537
D015179,species,168697,Salinispora arenicola,Bacteria,2,0.007164657,0.007164657,0.010102495
D015179,species,171291,Mycoplasma verecundum,Bacteria,2,0.005232744,0.005232744,0.006292793
D015179,species,171393,Myxosarcina sp. PCC 7312,Bacteria,2,0.001188908,0.001188908,0.001666441
D015179,species,171401,Paenibacillus agarexedens,Bacteria,2,0.001835493,0.001835493,0.00258085
D015179,species,171405,Paenibacillus sp. DSM 1481,Bacteria,2,0.001919223,0.001919223,0.001678865
D015179,species,171632,Mycoplasma ovis,Bacteria,2,0.00048613,0.00048613,0.000408093
D015179,species,171690,Nocardioides sp. LMG 20237,Bacteria,2,0.435479255,0.435479255,0.613406287
D015179,species,171695,Thermodesulfatator indicus,Bacteria,2,0.001818514,0.001818514,0.001914416
D015179,species,173559,Gordonia sihwensis,Bacteria,2,0.001847295,0.001847295,0.00010398
D015179,species,175696,Thermaerobacter subterraneus,Bacteria,2,0.002185735,0.002185735,0.000400795
D015179,species,176598,Pseudoxanthomonas taiwanensis,Bacteria,2,0.286555275,0.286555275,0.400233363
D015179,species,178356,Flavobacterium xinjiangense,Bacteria,2,0.015410705,0.015410705,0.010816323
D015179,species,180163,Cetobacterium ceti,Bacteria,2,0.006160078,0.006160078,0.008696737
D015179,species,180915,Cellvibrio vulgaris,Bacteria,2,0.013818,0.013818,0.00052637
D015179,species,182337,Erwinia billingiae,Bacteria,2,0.002949118,0.002949118,0.004155754
D015179,species,186189,Xylanimonas cellulosilytica,Bacteria,2,0.000204523,0.000204523,9.84E-06
D015179,species,186490,Candidatus Baumannia cicadellinicola,Bacteria,2,0.000275033,0.000275033,0.000169839
D015179,species,186651,Microvirga subterranea,Bacteria,2,0.004581485,0.004581485,0.001046285
D015179,species,188872,Arenibacter troitsensis,Bacteria,2,0.004850595,0.004850595,0.002565178
D015179,species,189426,Paenibacillus odorifer,Bacteria,2,0.000737363,0.000737363,0.00102786
D015179,species,191577,Epilithonimonas tenax,Bacteria,2,0.012763504,0.012763504,0.017322697
D015179,species,191770,Marinilactibacillus psychrotolerans,Bacteria,2,0.003151235,0.003151235,0.000964628
D015179,species,195907,Gillisia limnaea,Bacteria,2,0.0026368,0.0026368,0.001513293
D015179,species,198022,gamma proteobacterium HTCC234,Bacteria,2,0.000969768,0.000969768,6.47E-05
D015179,species,202259,Halobacillus sp. YIM-kkny15,Bacteria,2,0.000343566,0.000343566,0.000396298
D015179,species,202261,Virgibacillus kekensis,Bacteria,2,0.000477853,0.000477853,0.000630997
D015179,species,202267,Halomonas sp. YIM-kkny11,Bacteria,2,0.00129361,0.00129361,0.001784652
D015179,species,204773,Herminiimonas arsenicoxydans,Bacteria,2,0.002093931,0.002093931,0.002123073
D015179,species,208443,Amycolatopsis balhimycina,Bacteria,2,0.001942798,0.001942798,0.001440748
D015179,species,208962,Escherichia albertii,Bacteria,2,0.01645,0.01645,0.020364675
D015179,species,211146,Paenarthrobacter nitroguajacolicus,Bacteria,2,0.00465501,0.00465501,0.001566185
D015179,species,211589,Herbaspirillum chlorophenolicum,Bacteria,2,0.002418873,0.002418873,0.003405874
D015179,species,216463,Lactobacillus spicheri,Bacteria,2,0.016643207,0.016643207,0.023507189
D015179,species,217090,Paenibacillus pasadenensis,Bacteria,2,0.005458428,0.005458428,0.007704454
D015179,species,225327,Nesterenkonia xinjiangensis,Bacteria,2,0.002793685,0.002793685,0.000275963
D015179,species,228229,Lactobacillus saerimneri,Bacteria,2,0.00117426,0.00117426,0.001615866
D015179,species,238015,Lactobacillus vini,Bacteria,2,0.032632264,0.032632264,0.046089271
D015179,species,241244,Rummeliibacillus stabekisii,Bacteria,2,0.00470597,0.00470597,0.003378726
D015179,species,241425,Crinalium epipsammum,Bacteria,2,0.00018321,0.00018321,4.00E-05
D015179,species,246167,Vibrio crassostreae,Bacteria,2,0.000894835,0.000894835,0.000545625
D015179,species,247333,Serinicoccus marinus,Bacteria,2,0.001124141,0.001124141,0.000918714
D015179,species,248039,Mucispirillum schaedleri,Bacteria,2,0.00036,0.00036,0.000296985
D015179,species,254161,Pseudomonas pachastrellae,Bacteria,2,0.002767012,0.002767012,0.003633748
D015179,species,257984,Glutamicibacter mysorens,Bacteria,2,0.001779053,0.001779053,0.002501032
D015179,species,258723,Marinilactibacillus piezotolerans,Bacteria,2,0.00187346,0.00187346,0.000842419
D015179,species,261964,Kangiella koreensis,Bacteria,2,0.000409045,0.000409045,1.97E-05
D015179,species,264636,Acholeplasma hippikon,Bacteria,2,0.00105792,0.00105792,0.001277007
D015179,species,264697,Bacillus muralis,Bacteria,2,0.07361035,0.07361035,0.025416034
D015179,species,267633,Lactobacillus hammesii,Bacteria,2,0.000939357,0.000939357,0.001298592
D015179,species,268410,Rhodovarius lipocyclicus,Bacteria,2,0.017071591,0.017071591,0.023843796
D015179,species,269144,Nesterenkonia aethiopica,Bacteria,2,0.000970967,0.000970967,0.001343295
D015179,species,270351,Methylobacterium aquaticum,Bacteria,2,0.02460765,0.02460765,0.010352397
D015179,species,270689,Streptomyces aculeolatus,Bacteria,2,0.002735365,0.002735365,0.000940714
D015179,species,271097,Shewanella sediminis,Bacteria,2,0.00285692,0.00285692,6.02E-05
D015179,species,272240,Pseudoclavibacter faecalis,Bacteria,2,0.007609785,0.007609785,0.008253372
D015179,species,273164,Pontibacillus marinus,Bacteria,2,0.001455018,0.001455018,0.002042777
D015179,species,274539,Chlorobaculum parvum,Bacteria,2,0.000328804,0.000328804,0.000185601
D015179,species,278990,Brevibacillus levickii,Bacteria,2,0.00842966,0.00842966,0.007383948
D015179,species,279360,Roseivirga ehrenbergii,Bacteria,2,0.000204523,0.000204523,9.84E-06
D015179,species,281738,Psychrobacter nivimaris,Bacteria,2,0.00360108,0.00360108,0.00320359
D015179,species,282685,Nocardia jiangxiensis,Bacteria,2,0.000417465,0.000417465,0.000291789
D015179,species,283811,Stackebrandtia nassauensis,Bacteria,2,0.000472597,0.000472597,0.000449236
D015179,species,285106,Tepidimicrobium ferriphilum,Bacteria,2,0.00066918,0.00066918,0.000901575
D015179,species,286727,Azospirillum oryzae,Bacteria,2,0.009902825,0.009902825,0.008571796
D015179,species,286730,Alkaliflexus imshenetskii,Bacteria,2,0.00311355,0.00311355,0.002212056
D015179,species,290588,Bacillus oshimensis,Bacteria,2,0.002885772,0.002885772,0.004051238
D015179,species,293552,Marinomonas polaris,Bacteria,2,0.00458419,0.00458419,0.003169649
D015179,species,296591,Polaromonas sp. JS666,Bacteria,2,0.00471929,0.00471929,0.003384213
D015179,species,298794,Methylobacterium variabile,Bacteria,2,0.002734185,0.002734185,0.001150272
D015179,species,299567,Adhaeribacter aquaticus,Bacteria,2,0.204459057,0.204459057,0.289118912
D015179,species,300231,Glaciecola nitratireducens,Bacteria,2,0.000947768,0.000947768,0.001325417
D015179,species,302044,Nesterenkonia halophila,Bacteria,2,0.00369004,0.00369004,0.002131305
D015179,species,303241,Lactobacillus oeni,Bacteria,2,0.00480542,0.00480542,0.001224836
D015179,species,303380,Herminiimonas fonticola,Bacteria,2,0.007315665,0.007315665,0.002196549
D015179,species,304895,Catenulispora acidiphila,Bacteria,2,0.000237873,0.000237873,0.000261755
D015179,species,305793,Lactobacillus nantensis,Bacteria,2,0.00466596,0.00466596,0.001008447
D015179,species,307480,Chryseobacterium vrystaatense,Bacteria,2,0.06103895,0.06103895,0.026560133
D015179,species,307643,Exiguobacterium profundum,Bacteria,2,0.001386111,0.001386111,0.000548233
D015179,species,309788,Lysinibacillus boronitolerans,Bacteria,2,0.012145,0.012145,0.005465935
D015179,species,309806,Sulfurihydrogenibium azorense,Bacteria,2,0.00018321,0.00018321,4.00E-05
D015179,species,309886,Deinococcus apachensis,Bacteria,2,0.004589055,0.004589055,0.00105699
D015179,species,310767,Zoogloea oryzae,Bacteria,2,0.001624968,0.001624968,0.002133825
D015179,species,310783,Deinococcus deserti,Bacteria,2,0.000573146,0.000573146,0.000511472
D015179,species,311333,Chryseobacterium soldanellicola,Bacteria,2,0.004581485,0.004581485,0.001046285
D015179,species,313588,Croceibacter atlanticus,Bacteria,2,0.004624743,0.004624743,0.005422784
D015179,species,314254,Oceanicaulis sp. HTCC2633,Bacteria,2,0.003313045,0.003313045,4.05E-05
D015179,species,314722,Pseudoxanthomonas suwonensis,Bacteria,2,0.001682405,0.001682405,0.00012921
D015179,species,316278,Synechococcus sp. RCC307,Bacteria,2,0.000472161,0.000472161,0.000229502
D015179,species,319238,Sediminicola luteus,Bacteria,2,0.00290772,0.00290772,7.61E-05
D015179,species,319475,Clostridium lundense,Bacteria,2,0.002850355,0.002850355,9.30E-05
D015179,species,320778,Photobacterium ganghwense,Bacteria,2,0.000632283,0.000632283,0.000879254
D015179,species,321332,Synechococcus sp. JA-2-3B'a(2-13),Bacteria,2,0.00048613,0.00048613,0.000408093
D015179,species,325474,Pseudorhodobacter incheonensis,Bacteria,2,0.002904545,0.002904545,0.001711686
D015179,species,326522,Neisseria animaloris,Bacteria,2,0.00397747,0.00397747,0.000496205
D015179,species,326544,Paraglaciecola psychrophila,Bacteria,2,0.000253721,0.000253721,7.94E-05
D015179,species,326994,Halomonas phoceae,Bacteria,2,0.001891955,0.001891955,0.000466019
D015179,species,327691,Sphingomonas rhizogenes,Bacteria,2,0.00204556,0.00204556,0.000367427
D015179,species,327855,Sphingomonas sp. ORS 1497,Bacteria,2,0.00362107,0.00362107,0.002404517
D015179,species,335286,Ochrobactrum oryzae,Bacteria,2,0.005541895,0.005541895,0.00031194
D015179,species,335974,Marinobacter koreensis,Bacteria,2,0.000333535,0.000333535,0.00045676
D015179,species,336804,Thorsellia anophelis,Bacteria,2,0.001676855,0.001676855,0.000595363
D015179,species,336988,Oenococcus kitaharae,Bacteria,2,0.000966537,0.000966537,0.001087492
D015179,species,340467,Desulfatirhabdium butyrativorans,Bacteria,2,0.000217301,0.000217301,0.00027745
D015179,species,346181,Lysobacter daejeonensis,Bacteria,2,0.000467296,0.000467296,0.000645927
D015179,species,349751,Corynebacterium marinum,Bacteria,2,0.00053453,0.00053453,0.000126235
D015179,species,351187,Salinispora pacifica,Bacteria,2,0.003587607,0.003587607,0.005043783
D015179,species,356828,Alloscardovia criceti,Bacteria,2,0.0031063,0.0031063,0.002956838
D015179,species,357278,Lactobacillus parabrevis,Bacteria,2,0.000641254,0.000641254,0.000847151
D015179,species,363953,Chelatococcus sambhunathii,Bacteria,2,0.04301428,0.04301428,0.057725397
D015179,species,364317,Verminephrobacter eiseniae,Bacteria,2,0.000355017,0.000355017,0.00020299
D015179,species,365033,Aureispira marina,Bacteria,2,0.001906778,0.001906778,0.002681662
D015179,species,366602,Caulobacter sp. K31,Bacteria,2,0.00042824,0.00042824,0.000590693
D015179,species,368811,Rheinheimera perlucida,Bacteria,2,0.00360963,0.00360963,0.001462254
D015179,species,368831,Halomonas sp. YIM DKMY60,Bacteria,2,0.00760903,0.00760903,0.004947442
D015179,species,370405,Gallionella capsiferriformans,Bacteria,2,0.000856957,0.000856957,0.00028347
D015179,species,370974,Flavobacterium filum,Bacteria,2,0.003862415,0.003862415,0.00173635
D015179,species,370978,Runella limosa,Bacteria,2,0.000204523,0.000204523,9.84E-06
D015179,species,372484,Sanguibacter antarcticus,Bacteria,2,0.006355645,0.006355645,0.000664433
D015179,species,373994,Rivularia sp. PCC 7116,Bacteria,2,0.000725496,0.000725496,0.000726926
D015179,species,375286,Janthinobacterium sp. Marseille,Bacteria,2,0.00537325,0.00537325,0.002569767
D015179,species,375674,Paraferrimonas sedimenticola,Bacteria,2,0.00436276,0.00436276,0.001250702
D015179,species,375748,Synergistes sp. RMA 16406,Bacteria,2,0.002537843,0.002537843,0.002287345
D015179,species,376807,Lactobacillus amylotrophicus,Bacteria,2,0.005025475,0.005025475,0.005331027
D015179,species,379071,Gilvibacter sediminis,Bacteria,2,0.029646485,0.029646485,0.039417972
D015179,species,385406,Paenibacillus sp. CCBAU ZL506,Bacteria,2,0.008129025,0.008129025,0.006063264
D015179,species,387092,Nitratiruptor sp. SB155-2,Bacteria,2,0.001851245,0.001851245,0.002398938
D015179,species,387635,Persicobacter sp. NBRC 101267,Bacteria,2,0.001352484,0.001352484,0.001327941
D015179,species,388640,Bartonella australis,Bacteria,2,0.001106604,0.001106604,0.001126741
D015179,species,390841,Lactobacillus farraginis,Bacteria,2,0.000280902,0.000280902,0.000322607
D015179,species,390842,Lactobacillus parafarraginis,Bacteria,2,0.000571412,0.000571412,0.000778239
D015179,species,392018,Methanobacterium alcaliphilum,Archaea,2,0.00215873,0.00215873,0.000544416
D015179,species,395387,Curtobacterium ammoniigenes,Bacteria,2,0.002734185,0.002734185,0.001150272
D015179,species,396005,Gilvimarinus chinensis,Bacteria,2,0.000816634,0.000816634,0.001095176
D015179,species,396595,Thioalkalivibrio sp. K90mix,Bacteria,2,0.000111019,0.000111019,0.000142075
D015179,species,401619,Candidatus Riesia pediculicola,Bacteria,2,8.27E-05,8.27E-05,0.000102094
D015179,species,404011,Shewanella piezotolerans,Bacteria,2,0.00205751,0.00205751,0.002690641
D015179,species,408657,Dyadobacter koreensis,Bacteria,2,0.00181092,0.00181092,5.25E-05
D015179,species,411153,Gramella forsetii,Bacteria,2,0.002079193,0.002079193,0.001844838
D015179,species,411484,Clostridium sp. SS2/1,Bacteria,2,0.655935,0.655935,0.437352615
D015179,species,412438,Chryseobacterium daeguense,Bacteria,2,0.004507955,0.004507955,0.003658761
D015179,species,412963,Paraburkholderia rhizoxinica,Bacteria,2,0.004762402,0.004762402,0.005837815
D015179,species,413889,Caldicellulosiruptor kronotskyensis,Bacteria,2,0.000500431,0.000500431,0.000488599
D015179,species,414682,Lactobacillus similis,Bacteria,2,0.002779638,0.002779638,0.002895676
D015179,species,416001,Nodosilinea nodulosa,Bacteria,2,0.001256756,0.001256756,0.000939129
D015179,species,416344,Burkholderia sp. KJ006,Bacteria,2,0.0023694,0.0023694,0.000836267
D015179,species,417222,Nesterenkonia sp. YIM 90721,Bacteria,2,0.004637895,0.004637895,0.00098792
D015179,species,418856,Nevskia soli,Bacteria,2,0.000333535,0.000333535,0.00045676
D015179,species,420952,Paraburkholderia bryophila,Bacteria,2,0.008749185,0.008749185,0.002720544
D015179,species,421058,Chryseobacterium oranimense,Bacteria,2,0.0501757,0.0501757,0.019346583
D015179,species,421525,Chryseobacterium haifense,Bacteria,2,0.00297601,0.00297601,0.000576547
D015179,species,424182,Rhizobium sp. IRBG74,Bacteria,2,0.000733227,0.000733227,0.000757542
D015179,species,426702,Alkalibacterium pelagium,Bacteria,2,0.001747477,0.001747477,0.002191908
D015179,species,427683,Methylobacterium platani,Bacteria,2,0.1004939,0.1004939,0.000864226
D015179,species,427920,Bacillus alkalinitrilicus,Bacteria,2,0.00174009,0.00174009,0.00039021
D015179,species,431306,Acetobacter ghanensis,Bacteria,2,0.000790274,0.000790274,0.000189167
D015179,species,431553,Spirosoma luteum,Bacteria,2,0.001347258,0.001347258,0.000598527
D015179,species,437503,Hahella antarctica,Bacteria,2,0.000429803,0.000429803,0.000108271
D015179,species,439493,Candidatus Pelagibacter sp. HTCC7211,Bacteria,2,0.001329773,0.001329773,0.000573799
D015179,species,446374,Vibrio artabrorum,Bacteria,2,0.00280937,0.00280937,0.001581388
D015179,species,447471,Simiduia agarivorans,Bacteria,2,0.000303304,0.000303304,0.000129857
D015179,species,454600,Gracilimonas tropica,Bacteria,2,0.000461254,0.000461254,6.76E-05
D015179,species,455360,Thalassobaculum salexigens,Bacteria,2,0.00871255,0.00871255,0.006943152
D015179,species,457396,Clostridium sp. 7_2_43FAA,Bacteria,2,1.0699,1.0699,0.020958645
D015179,species,465561,Salinicoccus salitudinis,Bacteria,2,0.00275011,0.00275011,0.000405356
D015179,species,465820,Curtobacterium oceanosedimentum,Bacteria,2,0.001794889,0.001794889,0.002478637
D015179,species,470453,Moraxella pluranimalium,Bacteria,2,0.002729311,0.002729311,0.003560749
D015179,species,470756,Bacillus sp. YIM C209,Bacteria,2,0.008330605,0.008330605,0.002128582
D015179,species,470807,Nesterenkonia sp. YIM C732,Bacteria,2,0.002048678,0.002048678,0.002882339
D015179,species,470832,Sporosarcina sp. YIM C303,Bacteria,2,0.062521335,0.062521335,0.085515606
D015179,species,475255,Pedobacter nyackensis,Bacteria,2,0.10311266,0.10311266,0.138297839
D015179,species,479106,Arthrobacter sanguinis,Bacteria,2,0.002491065,0.002491065,0.00330378
D015179,species,480224,Chloroflexus sp. Y-400-fl,Bacteria,2,0.000500431,0.000500431,0.000488599
D015179,species,480931,Lactobacillus capillatus,Bacteria,2,0.002341728,0.002341728,0.003296774
D015179,species,483545,Thermobifida halotolerans,Bacteria,2,0.003582328,0.003582328,0.005051248
D015179,species,488447,Burkholderia contaminans,Bacteria,2,0.001028261,0.001028261,0.000132158
D015179,species,496053,Hymenobacter daecheongensis,Bacteria,2,0.001390358,0.001390358,0.000930937
D015179,species,497965,Cyanothece sp. PCC 7822,Bacteria,2,0.002692709,0.002692709,0.003369832
D015179,species,510955,Chryseobacterium solincola,Bacteria,2,0.02003967,0.02003967,0.024848482
D015179,species,517011,Stenotrophomonas chelatiphaga,Bacteria,2,0.0185493,0.0185493,0.001815992
D015179,species,519440,Deinococcus aquatilis,Bacteria,2,0.00183662,0.00183662,0.000119077
D015179,species,519977,Bacillus korlensis,Bacteria,2,0.002452705,0.002452705,0.000362668
D015179,species,522298,Niabella ginsengisoli,Bacteria,2,0.001232882,0.001232882,0.000764931
D015179,species,525917,Thiothrix lacustris,Bacteria,2,0.000263738,0.000263738,0.000343122
D015179,species,540747,Roseovarius indicus,Bacteria,2,0.001603338,0.001603338,0.000960679
D015179,species,547060,Kribbella sp. NBRC 104210,Bacteria,2,0.00371996,0.00371996,0.000202105
D015179,species,551276,Pseudonocardia acaciae,Bacteria,2,0.004963628,0.004963628,0.007004701
D015179,species,551679,Rhizobiaceae bacterium CCBAU 10229,Bacteria,2,0.000599746,0.000599746,0.000187158
D015179,species,558541,Shewanella chilikensis,Bacteria,2,0.039265135,0.039265135,0.0525674
D015179,species,559956,Celerinatantimonas yamalensis,Bacteria,2,0.00821526,0.00821526,0.002291705
D015179,species,566023,Pseudonocardia sp. YIM 61043,Bacteria,2,0.0391574,0.0391574,0.009848583
D015179,species,566024,Saccharopolyspora tripterygii,Bacteria,2,0.000825976,0.000825976,0.000208003
D015179,species,569601,Marinomonas arenicola,Bacteria,2,0.000965688,0.000965688,0.00135076
D015179,species,572016,Pasteurellaceae bacterium CCUG 36050,Bacteria,2,0.001420228,0.001420228,0.001993577
D015179,species,574964,Rahnella variigena,Bacteria,2,0.002380095,0.002380095,0.000125321
D015179,species,576611,Polynucleobacter asymbioticus,Bacteria,2,0.001204351,0.001204351,0.00140413
D015179,species,579160,Halomonas sp. YIM 90512,Bacteria,2,0.002071338,0.002071338,0.001622531
D015179,species,582475,Lysinibacillus xylanilyticus,Bacteria,2,0.007527328,0.007527328,0.01063032
D015179,species,582851,Oceanobacillus sojae,Bacteria,2,0.003706165,0.003706165,0.0021085
D015179,species,589388,Micrococcus sp. CPCC100074,Bacteria,2,0.001615793,0.001615793,0.002270147
D015179,species,589391,Nocardia sp. CPCC202701,Bacteria,2,0.00223044,0.00223044,0.00030325
D015179,species,592316,Pantoea sp. At-9b,Bacteria,2,0.023959382,0.023959382,0.033604285
D015179,species,622488,Francisella hispaniensis,Bacteria,2,0.002035871,0.002035871,0.002580076
D015179,species,624186,Blattabacterium sp. (Blattella germanica),Bacteria,2,0.000288951,0.000288951,0.000189521
D015179,species,630515,Microlunatus soli,Bacteria,2,0.036870535,0.036870535,0.049634321
D015179,species,637971,Lactobacillus koreensis,Bacteria,2,0.001578298,0.001578298,0.002217121
D015179,species,640511,Burkholderia sp. CCGE1002,Bacteria,2,0.001135313,0.001135313,0.000487985
D015179,species,644281,Methanocaldococcus sp. FS406-22,Archaea,2,0.002734185,0.002734185,0.001150272
D015179,species,649841,Sulfuricella denitrificans,Bacteria,2,0.000402086,0.000402086,0.000269556
