phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D015212,species,1930,Streptomyces scabiei,Bacteria,4,0.000326726,0.000345468,9.49E-05
D015212,species,1992,Actinomadura echinospora,Bacteria,4,0.00610501,0.00557535,0.002686239
D015212,species,2006,Thermobispora bispora,Bacteria,4,0.000299508,0.000286555,8.24E-05
D015212,species,2105,Mycoplasma leachii,Bacteria,4,0.000358627,0.000372965,6.41E-05
D015212,species,2142,Spiroplasma diabroticae,Bacteria,4,0.000308967,0.000318486,9.18E-05
D015212,species,2181,Methanothermus sociabilis,Archaea,4,0.00035917,0.000359415,7.65E-05
D015212,species,2188,Methanococcus voltae,Archaea,4,0.000267607,0.000269554,5.87E-05
D015212,species,2198,Methanoculleus marisnigri,Archaea,4,0.000416347,0.000382224,0.000248466
D015212,species,2749,Carnobacterium gallinarum,Bacteria,4,0.000421134,0.000421718,8.20E-05
D015212,species,13656,Rhizorhapis suberifaciens,Bacteria,4,0.000415487,0.000367345,0.000212716
D015212,species,28320,Mycoplana dimorpha,Bacteria,4,0.000471034,0.000463339,0.000172656
D015212,species,28450,Burkholderia pseudomallei,Bacteria,4,0.000338454,0.000362334,8.68E-05
D015212,species,28885,Hydrogenovibrio marinus,Bacteria,4,0.000298314,0.000289494,7.60E-05
D015212,species,29323,Thermoanaerobacter brockii,Bacteria,4,0.000375799,0.000375726,5.34E-05
D015212,species,32056,Calothrix desertica,Bacteria,4,0.000342499,0.000323185,0.000141293
D015212,species,32062,Deinococcus radiophilus,Bacteria,4,0.000380355,0.00030609,0.000239233
D015212,species,33888,Rathayibacter tritici,Bacteria,4,0.000300979,0.000304058,0.000123693
D015212,species,34004,Paracoccus aminovorans,Bacteria,4,0.00029149,0.00030991,8.46E-05
D015212,species,34027,Azoarcus tolulyticus,Bacteria,4,0.000342579,0.000308768,0.000123341
D015212,species,35757,Corynebacterium cystitidis,Bacteria,4,0.000449583,0.000432594,0.00020249
D015212,species,35793,Rickettsia sibirica,Bacteria,4,0.000407906,0.000337083,0.000196339
D015212,species,36873,Paraburkholderia xenovorans,Bacteria,4,0.000409843,0.000396306,5.51E-05
D015212,species,37482,Laceyella sacchari,Bacteria,4,0.001203355,0.000710883,0.001344667
D015212,species,39962,Legionella moravica,Bacteria,4,0.000555928,0.000404834,0.00043749
D015212,species,41988,Cryobacterium psychrophilum,Bacteria,4,0.000450914,0.000435257,0.000200412
D015212,species,42197,Actinosynnema pretiosum,Bacteria,4,0.000374913,0.000426729,0.000129565
D015212,species,42735,Thermopallium natronophilum,Bacteria,4,0.000566597,0.0004579,0.000272893
D015212,species,44575,Nitrosomonas cryotolerans,Bacteria,4,0.000350537,0.00036681,0.000113295
D015212,species,44752,Rhodococcus wratislaviensis,Bacteria,4,0.000368119,0.000269666,0.000229678
D015212,species,45248,Leucothrix mucor,Bacteria,4,0.000439724,0.00043261,0.000193279
D015212,species,46180,Nonomuraea rubra,Bacteria,4,0.000366301,0.000378827,0.000116135
D015212,species,46234,Anabaena sp. 90,Bacteria,4,0.000324722,0.000313714,5.28E-05
D015212,species,48074,Microbulbifer hydrolyticus,Bacteria,4,0.000285106,0.000298302,7.80E-05
D015212,species,52770,Actinomyces hordeovulneris,Bacteria,4,0.000554635,0.000457593,0.000350969
D015212,species,53329,Desulfospira joergensenii,Bacteria,4,0.000374982,0.00035304,0.000171234
D015212,species,53346,Enterococcus mundtii,Bacteria,4,0.008926019,0.005583308,0.011155421
D015212,species,53442,Eubacterium callanderi,Bacteria,4,0.003206093,0.00268754,0.001688478
D015212,species,53458,Janibacter limosus,Bacteria,4,0.000427355,0.000350889,0.000192252
D015212,species,55802,Thermococcus barophilus,Archaea,4,0.000348769,0.000349709,7.97E-05
D015212,species,57029,Psychroflexus torquis,Bacteria,4,0.000292917,0.000282723,8.30E-05
D015212,species,58314,Rhodovulum strictum,Bacteria,4,0.000280235,0.000285084,2.69E-05
D015212,species,59803,Sphingomonas echinoides,Bacteria,4,0.000496771,0.0003991,0.00036317
D015212,species,59840,Paenibacillus curdlanolyticus,Bacteria,4,0.00031759,0.000335731,0.000100669
D015212,species,60894,Saccharopolyspora spinosa,Bacteria,4,0.000349615,0.00038176,8.79E-05
D015212,species,64642,Tetragenococcus muriaticus,Bacteria,4,0.000358277,0.000317134,0.000156428
D015212,species,64972,Oceanobacter kriegii,Bacteria,4,0.000462835,0.000458573,0.00021073
D015212,species,64976,Oceanospirillum beijerinckii,Bacteria,4,0.000455201,0.000370315,0.000180996
D015212,species,65515,Nonomuraea dietziae,Bacteria,4,0.000395322,0.000337083,0.000226197
D015212,species,66370,Streptomyces flaveus,Bacteria,4,0.000323976,0.000340819,7.84E-05
D015212,species,66429,Streptomyces roseoverticillatus,Bacteria,4,0.000402235,0.000424814,9.43E-05
D015212,species,66821,Sulfurospirillum multivorans,Bacteria,4,0.000964176,0.000718581,0.000821257
D015212,species,67283,Streptomyces candidus,Bacteria,4,0.000285846,0.000286555,6.55E-05
D015212,species,68035,Sporotomaculum hydroxybenzoicum,Bacteria,4,0.000365385,0.000334291,0.00016142
D015212,species,68251,Streptomyces paraguayensis,Bacteria,4,0.000663848,0.000455767,0.000513069
D015212,species,68565,Actinomadura hibisca,Bacteria,4,0.000289692,0.000290846,6.02E-05
D015212,species,68569,Sphingomonas leidyi,Bacteria,4,0.000434205,0.000375726,0.000176314
D015212,species,69960,Rhodospira trueperi,Bacteria,4,0.000257129,0.000212832,0.000109626
D015212,species,74314,Brevundimonas alba,Bacteria,4,0.000297072,0.000277493,0.000107451
D015212,species,75292,Streptomyces thermogriseus,Bacteria,4,0.000472721,0.000324882,0.000395934
D015212,species,75658,Campylobacter lanienae,Bacteria,4,0.00302685,0.003306785,0.002136668
D015212,species,75985,Mannheimia haemolytica,Bacteria,4,0.002344803,0.001800355,0.002180399
D015212,species,80877,Aquaspirillum polymorphum,Bacteria,4,0.000400053,0.000396458,7.22E-05
D015212,species,80882,Simplicispira psychrophila,Bacteria,4,0.000237254,0.000244892,4.55E-05
D015212,species,81032,Hyphomonas neptunium,Bacteria,4,0.000307363,0.000302267,7.97E-05
D015212,species,81409,Eubacterium aggregans,Bacteria,4,0.000355431,0.000313179,0.000110723
D015212,species,83406,gamma proteobacterium HdN1,Bacteria,4,0.000322968,0.000337953,9.38E-05
D015212,species,83460,Stigmatella erecta,Bacteria,4,0.000414252,0.000370334,0.000216349
D015212,species,86185,Pseudomonas lundensis,Bacteria,4,0.001260285,0.001211731,0.001139515
D015212,species,88374,Agromyces rhizospherae,Bacteria,4,0.001101172,0.000339467,0.00161487
D015212,species,88382,Promicromonospora sukumoe,Bacteria,4,0.000515265,0.000397337,0.000368327
D015212,species,89767,Paracoccus sp. MBIC1145,Bacteria,4,0.000351558,0.000286436,0.000142513
D015212,species,89768,Methylobacterium sp. MBIC4305,Bacteria,4,0.000379782,0.000312562,0.000235571
D015212,species,93221,Pandoraea pulmonicola,Bacteria,4,0.000472223,0.000435062,0.000128972
D015212,species,93973,Shewanella japonica,Bacteria,4,0.000474054,0.000485889,0.000188602
D015212,species,94626,Ochrobactrum tritici,Bacteria,4,0.000291294,0.000289697,0.000107889
D015212,species,94694,Desulfurococcus amylolyticus,Archaea,4,0.000268785,0.000255438,7.77E-05
D015212,species,99656,[Clostridium] fimetarium,Bacteria,4,0.00313842,0.003070695,0.000990112
D015212,species,100468,Lactobacillus perolens,Bacteria,4,0.000596261,0.000291667,0.000687309
D015212,species,101534,Candidatus Blochmannia pennsylvanicus,Bacteria,4,0.000439466,0.000408891,0.000205627
D015212,species,102126,Pseudanabaena sp. PCC 6903,Bacteria,4,0.00040103,0.000280722,0.000311569
D015212,species,102127,Geitlerinema sp. PCC 7105,Bacteria,4,0.000625951,0.000610188,0.000311714
D015212,species,102226,Amycolatopsis albidoflavus,Bacteria,4,0.000375803,0.00038292,6.15E-05
D015212,species,103816,Rhodococcus pyridinivorans,Bacteria,4,0.000398173,0.000329775,0.00021473
D015212,species,104270,Tenacibaculum ovolyticum,Bacteria,4,0.000283365,0.000269666,8.40E-05
D015212,species,104662,Chitinophaga japonensis,Bacteria,4,0.000378654,0.000395495,0.000132465
D015212,species,118675,Chroococcidiopsis sp. PCC 6712,Bacteria,4,0.00042872,0.000402005,0.000211233
D015212,species,119864,Marinomonas mediterranea,Bacteria,4,0.000307411,0.000230785,0.000172343
D015212,species,123820,[Actinobacillus] rossii,Bacteria,4,0.001433757,0.001706745,0.000889983
D015212,species,137730,Facklamia ignava,Bacteria,4,0.00332276,0.00409658,0.002069493
D015212,species,139208,Isoptericola variabilis,Bacteria,4,0.000419851,0.000487958,0.000149424
D015212,species,142649,Mycoplasma phocicerebrale,Bacteria,4,0.000725325,0.000376303,0.000815294
D015212,species,142842,Selenihalanaerobacter shriftii,Bacteria,4,0.000925418,0.000525287,0.000975905
D015212,species,142864,Cylindrospermum stagnale,Bacteria,4,0.000296977,0.000289494,8.98E-05
D015212,species,145287,Novosphingobium lentum,Bacteria,4,0.000313057,0.00026384,0.000144216
D015212,species,150026,Leifsonia shinshuensis,Bacteria,4,0.00039161,0.000313179,0.000221806
D015212,species,150119,Brevundimonas sp. LMG 19834,Bacteria,4,0.000303561,0.000308768,5.41E-05
D015212,species,156892,Actinomyces marimammalium,Bacteria,4,0.001709056,0.000791423,0.001953342
D015212,species,163003,Thermococcus cleftensis,Archaea,4,0.000704929,0.000562149,0.000513753
D015212,species,165096,Weissella koreensis,Bacteria,4,0.006318892,0.005331235,0.007006894
D015212,species,169432,Ochrobactrum sp. LMG 20570,Bacteria,4,0.00025561,0.000233727,5.68E-05
D015212,species,171405,Paenibacillus sp. DSM 1481,Bacteria,4,0.000355184,0.000353005,0.000155559
D015212,species,171685,Bacillus murimartini,Bacteria,4,0.01288004,0.006740835,0.01389139
D015212,species,171695,Thermodesulfatator indicus,Bacteria,4,0.000377284,0.000370315,3.89E-05
D015212,species,176290,Halomonas halocynthiae,Bacteria,4,0.000318678,0.000291983,0.000124381
D015212,species,176294,Methanocorpusculum aggregans,Archaea,4,0.000374941,0.000367658,0.000123085
D015212,species,179402,Streptosporangiaceae str. KACC 20141,Bacteria,4,0.000290908,0.000275387,0.00010524
D015212,species,180282,Delftia tsuruhatensis,Bacteria,4,0.031269366,0.000601635,0.061552687
D015212,species,181675,Lactobacillus coleohominis,Bacteria,4,0.004138274,0.00270126,0.004710462
D015212,species,186490,Candidatus Baumannia cicadellinicola,Bacteria,4,0.000350493,0.00033031,0.000123656
D015212,species,186931,Thioalkalivibrio nitratireducens,Bacteria,4,0.000345378,0.000367658,0.00012773
D015212,species,194436,Methylobacterium sp. PC30.44,Bacteria,4,0.00042941,0.000344496,0.000228693
D015212,species,211010,Fischerella sp. IAM M-263,Bacteria,4,0.000454901,0.000463571,7.90E-05
D015212,species,211502,Conchiformibius kuhniae,Bacteria,4,0.000346444,0.000365503,9.13E-05
D015212,species,216465,Polaromonas naphthalenivorans,Bacteria,4,0.000474058,0.000502578,9.42E-05
D015212,species,216778,Stenotrophomonas rhizophila,Bacteria,4,0.003993508,0.004561685,0.001934631
D015212,species,216944,Spiroplasma sabaudiense,Bacteria,4,0.001107395,0.000421718,0.001387315
D015212,species,217090,Paenibacillus pasadenensis,Bacteria,4,0.000441907,0.000430253,0.000210772
D015212,species,225999,Mesoplasma syrphidae,Bacteria,4,0.000529444,0.000400923,0.000356529
D015212,species,240427,Lactobacillus paracollinoides,Bacteria,4,0.000868915,0.00068772,0.000785011
D015212,species,240521,Rhizobium daejeonense,Bacteria,4,0.00118161,0.000322846,0.001797297
D015212,species,248552,Nocardia sienata,Bacteria,4,0.000334628,0.000307442,0.000125513
D015212,species,257274,Nocardia vermiculata,Bacteria,4,0.000444782,0.000397337,0.000190137
D015212,species,258018,Chryseobacterium sp. LMG 19914,Bacteria,4,0.000410947,0.000430563,8.48E-05
D015212,species,264251,Cellulosimicrobium funkei,Bacteria,4,0.000507458,0.000493579,0.000328722
D015212,species,266779,Chelativorans sp. BNC1,Bacteria,4,0.000227371,0.000214883,5.09E-05
D015212,species,267745,Brevibacillus limnophilus,Bacteria,4,0.000421973,0.000463571,0.000161889
D015212,species,270368,Paucibacter toxinivorans,Bacteria,4,0.000386106,0.000378827,0.000146099
D015212,species,271431,Arthrobacter castelli,Bacteria,4,0.000445785,0.000426729,0.000214831
D015212,species,272210,Leucobacter albus,Bacteria,4,0.000926886,0.000980127,0.000467271
D015212,species,278991,Aneurinibacillus terranovensis,Bacteria,4,0.000466413,0.000400356,0.000164505
D015212,species,279369,Sphingopyxis baekryungensis,Bacteria,4,0.0003556,0.000371475,0.000102661
D015212,species,287478,Hellea balneolensis,Bacteria,4,0.00062451,0.000587059,0.000341631
D015212,species,288769,Tepidimonas arfidensis,Bacteria,4,0.00044208,0.000423011,0.000199353
D015212,species,290052,Acetivibrio ethanolgignens,Bacteria,4,0.001826101,0.001199476,0.001636982
D015212,species,293050,Rhodococcus kroppenstedtii,Bacteria,4,0.001293938,0.000710883,0.001501261
D015212,species,301092,Marinococcus halotolerans,Bacteria,4,0.000326204,0.000306729,0.000131124
D015212,species,309888,Deinococcus pimensis,Bacteria,4,0.00024878,0.000249725,2.48E-05
D015212,species,311230,Paraburkholderia terrae,Bacteria,4,0.000274817,0.000257021,7.48E-05
D015212,species,311235,Dyella koreensis,Bacteria,4,0.00034131,0.000345468,8.59E-05
D015212,species,314263,Roseovarius nubinhibens,Bacteria,4,0.000388279,0.000424814,0.00013392
D015212,species,320787,Cyclobacterium amurskyense,Bacteria,4,0.00021984,0.000199821,5.19E-05
D015212,species,322095,Porphyromonas somerae,Bacteria,4,0.0307875,0.0347,0.01867312
D015212,species,327939,Pseudoalteromonas byunsanensis,Bacteria,4,0.000374058,0.000368687,0.000104774
D015212,species,339866,Thiomonas bhubaneswarensis,Bacteria,4,0.001828357,0.00032667,0.003073737
D015212,species,342230,Amycolatopsis taiwanensis,Bacteria,4,0.000307323,0.00028615,0.000104071
D015212,species,362418,Flavobacterium reichenbachii,Bacteria,4,0.000449447,0.000441671,0.000210419
D015212,species,362523,Mariniflexile gromovii,Bacteria,4,0.000437542,0.000467212,0.000129788
D015212,species,364764,Ferrimonas futtsuensis,Bacteria,4,0.000420188,0.000426729,0.000161717
D015212,species,366522,Sulfurospirillum cavolei,Bacteria,4,0.000255956,0.000271128,3.39E-05
D015212,species,366533,Loktanella atrilutea,Bacteria,4,0.000287471,0.000297174,4.24E-05
D015212,species,366534,Pseudovibrio japonicus,Bacteria,4,0.000475907,0.000485243,0.000200648
D015212,species,367279,Pseudonocardia ailaonensis,Bacteria,4,0.000366534,0.000375975,7.14E-05
D015212,species,380393,Lactobacillus namurensis,Bacteria,4,0.001474217,0.000419673,0.002270219
D015212,species,386879,Lactobacillus faeni,Bacteria,4,0.1019034,0.1016815,0.06779838
D015212,species,390841,Lactobacillus farraginis,Bacteria,4,0.005236397,0.002851686,0.006547129
D015212,species,395962,Cyanothece sp. PCC 8802,Bacteria,4,0.000291685,0.000275387,9.64E-05
D015212,species,397278,Marmoricola aequoreus,Bacteria,4,0.001437611,0.000239433,0.002434256
D015212,species,399363,Salinicoccus kunmingensis,Bacteria,4,0.000592523,0.000643813,0.000287338
D015212,species,423541,Desulfotignum toluenicum,Bacteria,4,0.000413223,0.000375975,0.000223275
D015212,species,425941,Prevotella nanceiensis,Bacteria,4,4.39379929,1.40826134,7.031972716
D015212,species,431553,Spirosoma luteum,Bacteria,4,0.000305125,0.000302267,9.61E-05
D015212,species,442388,Chroococcus sp. JJCM,Bacteria,4,0.000331456,0.000318486,0.000121078
D015212,species,442733,Chryseobacterium marinum,Bacteria,4,0.000371864,0.000344308,0.000148782
D015212,species,453213,Desulfotignum sp. DSM 7120,Bacteria,4,0.000236082,0.000227894,5.11E-05
D015212,species,455344,Saccharopolyspora gloriosae,Bacteria,4,0.000480893,0.000483666,0.000201298
D015212,species,464202,Streptomyces sp. HBUM 87463,Bacteria,4,0.000397029,0.000403649,0.000116723
D015212,species,464995,Nocardiopsis quinghaiensis,Bacteria,4,0.000473631,0.000455036,0.000184883
D015212,species,472963,Anaerobacillus alkalidiazotrophicus,Bacteria,4,0.001548962,0.000802391,0.001920387
D015212,species,473531,Nitrosococcus watsonii,Bacteria,4,0.000296104,0.000269112,0.000126129
D015212,species,478114,Actinoallomurus purpureus,Bacteria,4,0.00056915,0.000419334,0.00032695
D015212,species,483013,Ruegeria scottomollicae,Bacteria,4,0.000433204,0.000386926,0.000238221
D015212,species,484882,Roseomonas stagni,Bacteria,4,0.000335297,0.000286555,0.00016136
D015212,species,486505,Amycolatopsis flava,Bacteria,4,0.000362451,0.000333139,0.000102757
D015212,species,490185,Gemmobacter aquaticus,Bacteria,4,0.000405936,0.000319646,0.000207567
D015212,species,499533,Rhizobium sp. CCBAU 05104,Bacteria,4,0.000325714,0.000358538,9.74E-05
D015212,species,500153,Streptomyces avicenniae,Bacteria,4,0.000471143,0.000434055,0.000181146
D015212,species,504900,Trigonala sp. HBUM49121,Bacteria,4,0.000262676,0.000232462,0.0001007
D015212,species,520085,Lactobacillus sp. KLDS 1.0718,Bacteria,4,0.00046474,0.000443591,0.000117218
D015212,species,520835,Rhizobium sp. CCBAU 65810,Bacteria,4,0.000501842,0.000404834,0.000358091
D015212,species,521462,Bacillus sp. CCBAU 10711,Bacteria,4,0.007252275,0.004833551,0.008869868
D015212,species,536980,Chitinophaga niastensis,Bacteria,4,0.000443007,0.000426729,8.87E-05
D015212,species,538189,Winogradskyella echinorum,Bacteria,4,0.000345439,0.000326122,0.000135672
D015212,species,546160,Dietzia lutea,Bacteria,4,0.000346334,0.000324347,8.15E-05
D015212,species,629680,Brevibacterium sandarakinum,Bacteria,4,0.000425023,0.000318486,0.000296785
D015212,species,644220,Marinicella litoralis,Bacteria,4,0.000390634,0.000334265,0.00024852
D015212,species,649746,Anaerobaculum hydrogeniformans,Bacteria,4,0.000482176,0.000452652,0.000177486
D015212,species,657445,Francisella noatunensis,Bacteria,4,0.000385506,0.000379251,0.000100265
D015212,species,676200,Demequina aurantiaca,Bacteria,4,0.000537344,0.000423011,0.000363701
D015212,species,699431,Halolamina pelagica,Archaea,4,0.000300465,0.000249187,0.000141882
D015212,species,702113,Novosphingobium sp. PP1Y,Bacteria,4,0.000324408,0.000297709,0.00014203
D015212,species,713887,Candidatus Atelocyanobacterium thalassa,Bacteria,4,0.000324517,0.000325999,0.000128132
D015212,species,768539,Microbacterium sp. JCM 9637,Bacteria,4,0.00930488,0.006134505,0.006665798
D015212,species,882167,Mycoplana sp. IHB B 2267,Bacteria,4,0.000279077,0.000285084,7.44E-05
D015212,species,882170,Paenibacillus sp. IHB B 2283,Bacteria,4,0.000546824,0.000444361,0.000289896
D015212,species,931534,Lactobacillus senioris,Bacteria,4,0.090879282,0.005576545,0.174273497
D015212,species,937251,Youngiibacter multivorans,Bacteria,4,0.002882858,0.002471635,0.002152235
D015212,species,937254,Thermohydrogenium kirishiense,Bacteria,4,0.000288246,0.000272034,0.000105509
D015212,species,1071880,Sphingobacterium sp. CCBAU 10953,Bacteria,4,0.003935163,0.00412343,0.001926901
D015212,species,1078392,Aggregatibacter sp. CCUG 36139,Bacteria,4,0.000801763,0.000416286,0.000808387
D015212,species,1113724,Alcanivorax sp. NBRC 101094,Bacteria,4,0.00030169,0.00033031,8.09E-05
D015212,species,1113754,Cellulophaga sp. NBRC 101309,Bacteria,4,0.000429572,0.000272034,0.000366287
D015212,species,1113768,Hymenobacter sp. NBRC 101361,Bacteria,4,0.000529521,0.000497205,0.00013367
D015212,species,1113785,Brochothrix sp. NBRC 101651,Bacteria,4,0.004997495,0.004642231,0.004954774
D015212,species,1113842,Halomonas sp. NBRC 101897,Bacteria,4,0.000360838,0.000365322,0.000157577
D015212,species,1113909,Virgibacillus sp. NBRC 102404,Bacteria,4,0.002540621,0.000508232,0.004287513
D015212,species,1113946,Lactococcus sp. NBRC 106007,Bacteria,4,0.000418838,0.000302015,0.000259184
D015212,species,1114040,Weissella sp. NBRC 107217,Bacteria,4,0.000414649,0.000378827,0.000226105
D015212,species,1114077,Lactobacillus sp. NBRC 107255,Bacteria,4,0.001804788,0.001382987,0.001505981
D015212,species,1114092,Weissella sp. NBRC 107272,Bacteria,4,0.001711268,0.000445755,0.002653383
D015212,species,1121832,Fodinicurvata sediminis,Bacteria,4,0.000413706,0.000349292,0.000214475
D015212,species,1155527,Micromonospora sp. YIM M10932,Bacteria,4,0.000294865,0.000296839,9.32E-05
D015212,species,1164945,Enteractinococcus sp. YIM 100602,Bacteria,4,0.00431155,0.00420363,0.001015152
D015212,species,1204221,Streptomyces sp. YIM 75791,Bacteria,4,0.000212496,0.000210836,2.59E-05
D015212,species,1215918,Echinimonas agarilytica,Bacteria,4,0.000333501,0.000313733,8.18E-05
D015212,species,1232790,Herbaspirillum sp. RITF1206,Bacteria,4,0.000384345,0.000406415,0.000154435
D015212,species,1265704,Persicitalea sp. KMM 6743,Bacteria,4,0.000443169,0.000420551,0.000228857
D015212,species,1265729,Sulfitobacter sp. KMM 6745,Bacteria,4,0.000416807,0.000376391,0.000242264
D015212,species,1265731,Thalassomonas sp. KMM 6739,Bacteria,4,0.000358947,0.000267424,0.000249468
D015212,species,1329375,Thermus sp. YIM-HQ4-1,Bacteria,4,0.000331165,0.000317597,0.000148128
D015212,species,1387982,Tomitella cavernea,Bacteria,4,0.005210313,0.000375606,0.009798622
D015212,species,1396505,Bacillus oryzaecorticis,Bacteria,4,0.000326537,0.000329889,7.81E-05
D015212,species,1408545,Meiothermus terrae,Bacteria,4,0.00036604,0.000375726,0.000127419
D015212,species,1411120,Hymenobacter sp. YIM 77969,Bacteria,4,0.000548676,0.000451925,0.000321643
D015212,species,1463922,Streptomyces sp. NRRL S-98,Bacteria,4,0.000303104,0.000333139,8.44E-05
D015212,species,1535197,Fischerella sp. ATCC 43239,Bacteria,4,0.000354559,0.000255558,0.000239395
D015212,species,1609137,Streptomyces sp. NRRL F-4428,Bacteria,4,0.000347686,0.000350895,5.68E-05
D015212,species,1616802,Flavobacterium sp. KCTC 42148,Bacteria,4,0.000328658,0.000359415,0.000105108
D015212,species,1638980,Lysinimicrobium gelatinilyticum,Bacteria,4,0.000268753,0.000244892,7.99E-05
D015212,species,1653831,Blattabacterium cuenoti,Bacteria,4,0.000404161,0.00038793,0.000120932
D015212,species,1820336,Colwellia sediminilitoris,Bacteria,4,0.000240539,0.000209169,8.18E-05
D015212,species,1850094,Ensifer sp. CCBAU 251167,Bacteria,4,0.000629168,0.000545407,0.000378335
D015212,species,84,Hyphomicrobium methylovorum,Bacteria,3,0.000271231,0.000296678,6.61E-05
D015212,species,160,Treponema pallidum,Bacteria,3,0.00026146,0.000245274,3.86E-05
D015212,species,201,Campylobacter lari,Bacteria,3,0.000415414,0.000321928,0.000176342
D015212,species,217,Helicobacter mustelae,Bacteria,3,0.000627424,0.000618816,0.000426417
D015212,species,354,Azotobacter vinelandii,Bacteria,3,0.000402583,0.00041981,0.000126089
D015212,species,359,Agrobacterium rhizogenes,Bacteria,3,0.000287804,0.000245274,0.00011004
D015212,species,464,Fluoribacter gormanii,Bacteria,3,0.00038391,0.00041981,0.000102045
D015212,species,486,Neisseria lactamica,Bacteria,3,0.001628551,0.000703864,0.002033072
D015212,species,490,Neisseria sicca,Bacteria,3,0.000263317,0.000196157,0.000127852
D015212,species,533,Beijerinckia indica,Bacteria,3,0.000352465,0.000321928,0.000153731
D015212,species,715,Actinobacillus pleuropneumoniae,Bacteria,3,0.00095746,0.000576661,0.000971911
D015212,species,716,Actinobacillus suis,Bacteria,3,0.003036813,0.00211616,0.001739692
D015212,species,785,Rickettsia typhi,Bacteria,3,0.000284463,0.000245274,0.000104355
D015212,species,855,Fusobacterium simiae,Bacteria,3,0.00313335,0.00022218,0.005076228
D015212,species,1083,Phaeospirillum molischianum,Bacteria,3,0.00032484,0.000305499,0.000152394
D015212,species,1160,Planktothrix agardhii,Bacteria,3,0.000287678,0.000320858,7.35E-05
D015212,species,1517,Thermoanaerobacterium thermosaccharolyticum,Bacteria,3,0.000565877,0.000710964,0.000257328
D015212,species,1620,Weissella minor,Bacteria,3,0.003519943,0.00352038,0.001568815
D015212,species,1658,Actinomyces bovis,Bacteria,3,0.0037765,0.00416997,0.001502749
D015212,species,1677,Arthrobacter pascens,Bacteria,3,0.000311013,0.000320858,3.37E-05
D015212,species,1773,Mycobacterium tuberculosis,Bacteria,3,0.000342031,0.000273489,0.000143847
D015212,species,1961,Streptomyces virginiae,Bacteria,3,0.000419636,0.000412761,6.26E-05
D015212,species,2078,Sporolactobacillus inulinus,Bacteria,3,0.0004449,0.000440696,0.000263987
D015212,species,2095,Mycoplasma capricolum,Bacteria,3,0.000252435,0.000268767,6.28E-05
D015212,species,2098,Mycoplasma hominis,Bacteria,3,0.002198684,0.000576661,0.003121451
D015212,species,2121,Mycoplasma orale,Bacteria,3,0.000488765,0.000507331,0.00028378
D015212,species,2234,Archaeoglobus fulgidus,Archaea,3,0.000225013,0.000233608,2.57E-05
D015212,species,2275,Desulfurococcus mucosus,Archaea,3,0.000365346,0.00040274,8.00E-05
D015212,species,2297,Desulfobacterium niacini,Bacteria,3,0.003574516,0.00487448,0.00295152
D015212,species,2704,Thermoanaerobacter acetoethylicus,Bacteria,3,0.000256343,0.000276193,5.31E-05
D015212,species,2739,Vagococcus salmoninarum,Bacteria,3,0.002380137,0.00175796,0.001200292
D015212,species,2746,Halomonas elongata,Bacteria,3,0.004153463,0.00466527,0.001961067
D015212,species,2754,Synergistes jonesii,Bacteria,3,0.000486311,0.000519173,0.000110508
D015212,species,12917,Acidovorax facilis,Bacteria,3,0.000350764,0.000276193,0.000135642
D015212,species,28028,Corynebacterium flavescens,Bacteria,3,0.00258167,0.000338691,0.003921394
D015212,species,28213,Sphingomonas parapaucimobilis,Bacteria,3,0.000332679,0.000273489,0.00016506
D015212,species,28252,Halomonas halodenitrificans,Bacteria,3,0.000328024,0.000360779,0.000111821
D015212,species,29322,[Eubacterium] cellulosolvens,Bacteria,3,0.002051787,0.00218905,0.001208734
D015212,species,29488,Photorhabdus luminescens,Bacteria,3,0.000507078,0.000576661,0.000246168
D015212,species,32054,Calothrix parietina,Bacteria,3,0.000317625,0.000353977,0.000107983
D015212,species,33018,Sporolactobacillus laevolacticus,Bacteria,3,0.001603818,0.000338691,0.002245607
D015212,species,33878,Agromyces cerinus,Bacteria,3,0.0003802,0.00037985,0.000184218
D015212,species,33883,Microbacterium arborescens,Bacteria,3,0.000375526,0.000429817,0.00012403
D015212,species,33991,Rickettsia montanensis,Bacteria,3,0.000285288,0.000273489,7.56E-05
D015212,species,36848,Oxalophagus oxalicus,Bacteria,3,0.001305224,0.000618816,0.001560694
D015212,species,37658,[Clostridium] populeti,Bacteria,3,0.000787709,0.000780281,8.78E-05
D015212,species,39122,Skermania piniformis,Bacteria,3,0.002322984,0.000353977,0.003530328
D015212,species,39152,Methanococcus maripaludis,Archaea,3,0.000279905,0.000296678,5.14E-05
D015212,species,39595,Microlunatus sp.,Bacteria,3,0.00497841,0.00508854,0.001406203
D015212,species,40223,Methylophaga thalassica,Bacteria,3,0.000284244,0.000268767,4.86E-05
D015212,species,42236,Streptomyces diastatochromogenes,Bacteria,3,0.000404207,0.000305499,0.000271227
D015212,species,43663,Paenarthrobacter aurescens,Bacteria,3,0.0003159,0.000276193,7.53E-05
D015212,species,45070,Legionella nautarum,Bacteria,3,0.000276486,0.000203484,0.000132839
D015212,species,46164,Actinomadura macra,Bacteria,3,0.000636865,0.000440696,0.000358015
D015212,species,46256,Weissella hellenica,Bacteria,3,0.000288103,0.000245274,0.00010033
